,speed_by_minute
19419,9.92057704297
19420,9.90547453299
19421,9.9245477196
19422,9.88209621541
19423,9.96063206655
19424,9.93907030651
19425,9.95052854634
19426,9.90728567467
19427,9.93191595974
19428,10.0122078347
19429,9.92234710356
19430,9.85869282172
19431,9.93707157271
19432,9.7143740147
19433,9.72496793319
19434,9.6328241294
19435,9.68918179175
19436,9.7138089584
19437,9.69665011794
19438,9.70115170406
19439,9.7173494778
19440,9.74510342077
19441,9.82381439843
19442,9.8755460256
19443,9.89862009836
19444,9.83036180706
19445,9.80804353838
19446,9.8097581244
19447,9.80018863871
19448,9.84751580303
19449,9.75597177873
19450,9.7670713453
19451,9.74309749936
19452,9.70494944014
19453,9.6779214177
19454,9.71524727678
19455,9.70641786832
19456,9.72693483844
19457,9.70202777502
19458,9.70968023075
19459,9.75397313801
19460,9.90350341838
19461,9.80147393365
19462,9.75258533983
19463,9.7380323294
19464,9.71541826452
19465,9.73055917773
19466,9.73332639209
19467,9.68190481799
19468,9.66441372227
19469,9.59432468465
19470,9.69234928385
19471,9.70232373402
19472,9.74966613089
19473,9.74182027966
19474,9.76531471937
19475,9.80459303976
19476,10.4063395285
19477,10.3771086421
19478,10.5080991503
19479,10.5271520669
19480,10.5330329408
19481,10.361900041
19482,10.4517085649
19483,10.4364560419
19484,10.3786785124
19485,10.4218841109
19486,10.4069702915
19487,10.4446221496
19488,10.5075033742
19489,10.5416294172
19490,10.5563883619
19491,10.5252456813
19492,10.5704371089
19493,10.5017338145
19494,10.514611896
19495,10.5064377238
19496,10.4447054482
19497,9.78731371025
19498,9.74536524607
19499,9.62936814453
19500,9.60837183576
19501,9.61869557757
19502,9.63691682008
19503,9.63075973595
19504,9.60308778039
19505,9.65551669432
19506,9.66581590072
19507,9.67597085738
19508,9.68270158966
19509,9.68829711407
19510,9.63878696691
19511,9.65468550969
19512,9.68771997552
19513,9.59206773148
19514,9.58341972348
19515,9.57058709414
19516,9.57050470445
19517,9.49410723212
19518,9.67622830054
19519,9.65773115292
19520,9.64053064427
19521,9.68341780277
19522,9.67937462499
19523,9.71460785811
19524,9.71402173205
19525,9.87295662201
19526,9.80439782504
19527,9.79853006179
19528,9.8624934084
19529,9.91639226935
19530,9.94742303788
19531,9.97794025309
19532,9.94107334333
19533,9.98483797889
19534,10.0433406659
19535,10.1054019299
19536,10.1299351825
19537,10.2261556876
19538,10.3160406744
19539,10.2369951963
19540,10.2494074668
19541,10.3369455919
19542,10.3207402327
19543,10.3366770817
19544,10.424943665
19545,10.4976271935
19546,10.3399709134
19547,10.3342669138
19548,10.3837853929
19549,10.3724747638
19550,10.2323781144
19551,10.3016541003
19552,10.3697593145
19553,10.4568838027
19554,10.3518585863
19555,10.3482009834
19556,10.3361615808
19557,10.3361037698
19558,10.2749044478
19559,10.2240433312
19560,10.1688223083
19561,10.302371396
19562,10.2738110917
19563,10.2676807843
19564,10.2464473021
19565,10.1961720362
19566,10.0610653261
19567,10.0723384251
19568,10.1458102247
19569,10.1395217907
19570,10.1315992595
19571,10.4432858355
19572,10.3622268062
19573,10.3613271289
19574,10.2677544465
19575,10.3299658263
19576,10.3202107188
19577,10.309590455
19578,10.3964570352
19579,10.3495884923
19580,10.3454599828
19581,10.3742539476
19582,10.3955154262
19583,10.3731542888
19584,10.3662632973
19585,10.3621619572
19586,10.3340575706
19587,10.4394566174
19588,10.4429120963
19589,10.4361558461
19590,10.4474480691
19591,10.4489960285
19592,10.1328619716
19593,10.0831803904
19594,10.0842870328
19595,10.1336398542
19596,10.1408109152
19597,10.1960137938
19598,10.2156930378
19599,10.1037992262
19600,10.2405053643
19601,10.3271686909
19602,10.344963123
19603,10.2558530972
19604,10.2617586033
19605,10.2174291833
19606,10.2521368862
19607,10.2390898807
19608,10.1418060959
19609,10.1496430992
19610,10.1237310575
19611,10.063528901
19612,10.1810647702
19613,10.2245586936
19614,10.2397219754
19615,10.2875351989
19616,10.290107009
19617,10.3167054112
19618,10.3045690862
19619,10.2937877654
19620,10.2674260558
19621,10.1372577747
19622,10.0324206844
19623,10.2150289976
19624,10.3787528315
19625,10.3293559876
19626,10.4304384409
19627,10.4109810284
19628,10.3865982708
19629,10.3914092199
19630,10.4832939701
19631,10.4138320105
19632,10.4067720002
19633,10.1669985972
19634,10.0869138495
19635,10.1153557069
19636,10.0259796577
19637,10.0577222622
19638,10.0392467766
19639,10.0164355312
19640,10.0464562564
19641,10.1401687009
19642,13.0026261359
19643,13.0525953164
19644,13.0810258306
19645,12.8257214654
19646,12.9787187506
19647,12.8905845871
19648,12.9770322919
19649,12.9226582572
19650,12.9550861912
19651,12.931706789
19652,13.0453916462
19653,13.0956873555
19654,13.2942954273
19655,13.3799426652
19656,13.3445672187
19657,13.3203440673
19658,13.3100421483
19659,13.2113788665
19660,13.1965136137
19661,13.17469692
19662,13.1317386466
19663,10.2806545808
19664,10.2273787479
19665,9.97181721482
19666,10.2102281632
19667,10.0624854061
19668,10.06110929
19669,9.9436353868
19670,9.9539927908
19671,9.98430413025
19672,9.99839052703
19673,9.89120677723
19674,10.6767368413
19675,10.5788940143
19676,10.5419496469
19677,10.5496207284
19678,10.5443262027
19679,10.465871191
19680,10.4324472177
19681,10.3990545342
19682,10.3772785628
19683,10.5260291116
19684,10.5726957528
19685,10.643862465
19686,10.5993916735
19687,10.4421883856
19688,10.4789835949
19689,10.4689062132
19690,10.4825109202
19691,10.5143259914
19692,10.4722979521
19693,10.4409232204
19694,10.60933411
19695,9.7356431551
19696,9.76354146983
19697,9.78316344204
19698,9.73178548317
19699,9.71989392272
19700,9.74474021524
19701,9.75811005912
19702,9.80470816159
19703,9.83231080957
19704,9.74886153317
19705,9.68428657612
19706,9.73760811321
19707,9.86777988906
19708,9.86089516889
19709,9.79997569379
19710,9.84647327384
19711,9.82995356328
19712,9.80648419729
19713,9.90616285264
19714,9.9000357996
19715,9.82221029406
19716,9.89327912622
19717,9.86632894344
19718,9.94009997385
19719,9.97686266471
19720,9.92942312563
19721,10.0090864395
19722,9.94897126661
19723,9.91431555213
19724,9.89921088872
19725,9.93184648432
19726,10.0760054147
19727,10.040440083
19728,10.0333455833
19729,10.1116069444
19730,10.1644269462
19731,10.0491095637
19732,10.0863575767
19733,10.0938142074
19734,10.0443030688
19735,10.0529444071
19736,10.0313109676
19737,10.1278532834
19738,10.1671955025
19739,10.136044667
19740,10.1393016389
19741,10.2034377745
19742,10.080602004
19743,10.1545987488
19744,10.1391518054
19745,10.1421077603
19746,10.1291222449
19747,10.0655334635
19748,10.0108376259
19749,9.88874208208
19750,9.89956341011
19751,9.82343375312
19752,9.87064114376
19753,9.91620799386
19754,9.91526915421
19755,9.88440146227
19756,9.86516354679
19757,9.91040875544
19758,9.78424528311
19759,9.67125074661
19760,9.63124390135
19761,9.6930731929
19762,9.68264793706
19763,9.6884252698
19764,9.75147421755
19765,9.84247788453
19766,9.82773779466
19767,9.72796526397
19768,9.7215792445
19769,9.81869306851
19770,9.87781706163
19771,9.78926181241
19772,9.74879448749
19773,9.76866250896
19774,9.77408236787
19775,9.74764871668
19776,9.78016717614
19777,9.78967050794
19778,9.73301459696
19779,9.719264545
19780,9.79344399083
19781,9.78125509715
19782,9.72246963184
19783,9.72323295021
19784,9.79286477504
19785,9.77668821907
19786,9.71290768202
19787,9.69052570032
19788,9.706467633
19789,9.71364903182
19790,9.6510742907
19791,9.84355271455
19792,9.81581467217
19793,9.88312088752
19794,10.0504125163
19795,9.985546191
19796,10.05241748
19797,10.031171452
19798,10.0101887145
19799,10.0810287151
19800,10.0580550613
19801,10.0243048346
19802,10.1800467086
19803,10.1994365064
19804,10.189715481
19805,10.1633279358
19806,10.1931644209
19807,10.2674950174
19808,10.2067056173
19809,10.1663880443
19810,10.1001302287
19811,10.0572697456
19812,9.82644963175
19813,9.81236614562
19814,9.8183771846
19815,9.63464337494
19816,9.70315442832
19817,9.65460589256
19818,9.6315588905
19819,9.65531500433
19820,9.6414415413
19821,9.67245784528
19822,9.65058995048
19823,9.5329489853
19824,9.51131491679
19825,9.47747952351
19826,9.47344492508
19827,9.39223670055
19828,9.24681531678
19829,9.48113980391
19830,9.67314952578
19831,9.70710762151
19832,9.73811435628
19833,9.74805980295
19834,9.76938948663
19835,9.78966347988
19836,9.77986763554
19837,9.63742925513
19838,9.58405506481
19839,9.59259403861
19840,9.70916528484
19841,9.61988951559
19842,9.58627197248
19843,9.58372408018
19844,9.65083244721
19845,9.63980217973
19846,9.66597710096
19847,9.69530309395
19848,9.68331800768
19849,9.72471478424
19850,9.54031172206
19851,9.36895691497
19852,9.3797194596
19853,9.35334301716
19854,9.34436845889
19855,9.32119704998
19856,9.317076889
19857,9.32265277292
19858,9.37732614279
19859,9.45196739705
19860,9.49298232788
19861,9.33618861469
19862,9.33317545975
19863,9.32789570975
19864,9.35395843396
19865,9.19261387923
19866,9.15522265967
19867,9.13923175209
19868,9.14043235243
19869,9.16736906605
19870,9.2084366243
19871,9.24274886649
19872,9.28877781573
19873,9.25507456721
19874,9.25361866922
19875,9.32262689979
19876,9.44361107476
19877,9.49136022505
19878,9.45449523427
19879,9.39638881124
19880,9.31784287085
19881,9.20843456599
19882,9.23057071697
19883,9.21987967078
19884,9.16808940921
19885,9.16682723451
19886,9.18192795799
19887,9.24091672278
19888,9.220436013
19889,9.19846876982
19890,9.16999881902
19891,9.11257864949
19892,9.10537520593
19893,9.0158842109
19894,8.99834760027
19895,9.1242231586
19896,8.99837350673
19897,8.81198761301
19898,8.78004564237
19899,8.75588794415
19900,8.72537741351
19901,8.71747496685
19902,8.84872981031
19903,8.81005795816
19904,8.79517364058
19905,8.86085823272
19906,8.79907488833
19907,8.80236084715
19908,8.77100454147
19909,8.77063195973
19910,8.78268686672
19911,8.74124811011
19912,8.7244092784
19913,8.66470743345
19914,8.63550964851
19915,8.6510139888
19916,8.61262376201
19917,8.63492263778
19918,8.62490971392
19919,8.54785919252
19920,8.58887002829
19921,8.66608574623
19922,8.65268315068
19923,8.5279486838
19924,8.50431797689
19925,8.66185275525
19926,8.67130112127
19927,8.69591180983
19928,8.65429192111
19929,8.70838705579
19930,8.65841152255
19931,8.58158708969
19932,8.61380689589
19933,8.61884042616
19934,8.63093647675
19935,8.63159897376
19936,8.7047884748
19937,8.61815360653
19938,8.59597173148
19939,8.58984299488
19940,8.67360663982
19941,8.59401660686
19942,8.50558147492
19943,8.49806696221
19944,8.55187391865
19945,8.61135864112
19946,8.46405255885
19947,8.39351653363
19948,8.33156606331
19949,8.39138963711
19950,8.39570027015
19951,8.44735178707
19952,8.41578590374
19953,8.39575402776
19954,8.33962207266
19955,8.36694716026
19956,8.39095463853
19957,8.2392427831
19958,8.22344365976
19959,8.22918563943
19960,8.31808434867
19961,8.22536937619
19962,8.20475291044
19963,8.21529286802
19964,8.21028657628
19965,8.18515029966
19966,8.07495408049
19967,7.99412992105
19968,7.99173091376
19969,8.03136331326
19970,7.99073175247
19971,7.89739052955
19972,7.8895872107
19973,7.97232497122
19974,7.92808650963
19975,7.9451624503
19976,7.8964838926
19977,7.9496129666
19978,7.95127906886
19979,7.93892475223
19980,7.96668935095
19981,7.93172181267
19982,7.92713189739
19983,7.98323724419
19984,7.97654553897
19985,8.01981738236
19986,8.04313177185
19987,8.09533648944
19988,8.12440328958
19989,8.11313668906
19990,8.10697428738
19991,8.06321799189
19992,8.01334705861
19993,7.98271078051
19994,7.95764163405
19995,7.99740035071
19996,7.99941461546
19997,7.99248752129
19998,7.95554973709
19999,7.947719475
20000,7.96251725394
20001,7.94874832389
20002,7.87687544045
20003,7.82311148724
20004,7.76081907984
20005,7.7223199879
20006,7.74289442544
20007,7.68542186887
20008,7.66002370074
20009,7.63533170715
20010,7.77766676788
20011,7.80015261562
20012,7.85718440578
20013,7.90352276857
20014,7.87263929509
20015,7.819846878
20016,7.78614233283
20017,7.75920665912
20018,7.75504968944
20019,7.74003361888
20020,7.74209205643
20021,7.7230403951
20022,7.70379876226
20023,7.72871780919
20024,7.77514346976
20025,7.80141961732
20026,7.80907795632
20027,7.73465084455
20028,7.74703637126
20029,7.7462349946
20030,7.7537380875
20031,7.60191060911
20032,7.57657471215
20033,7.52430830075
20034,7.53990626711
20035,7.68877185227
20036,7.71150565505
20037,7.77530392051
20038,7.77070723892
20039,7.76092825319
20040,7.7628908622
20041,7.75362511762
20042,7.73736937053
20043,7.73196920778
20044,7.70763695674
20045,7.87103948853
20046,8.04256646435
20047,8.08212270756
20048,8.09946850637
20049,8.07422492597
20050,8.08090861036
20051,8.05462673481
20052,8.12872537003
20053,8.17715974652
20054,8.25700869817
20055,8.22150526839
20056,8.08608726078
20057,8.20332020728
20058,8.12284975373
20059,8.15102586983
20060,8.2209068521
20061,8.2691080166
20062,8.32737089025
20063,8.44701151202
20064,8.52698330701
20065,8.56177176452
20066,8.33272099771
20067,8.10359223847
20068,8.07263719685
20069,8.10262689069
20070,8.06426566879
20071,8.08264122001
20072,8.1704039436
20073,8.11080958148
20074,7.96715255751
20075,7.89818293491
20076,7.89876867882
20077,7.89227738332
20078,7.67820726795
20079,7.69096153574
20080,7.69552917982
20081,7.62933525035
20082,7.55338053711
20083,7.52703301771
20084,7.37450591773
20085,7.31267143885
20086,7.24253754335
20087,7.25377358935
20088,7.24235994542
20089,7.24954720197
20090,7.11586791154
20091,7.1369150963
20092,7.14514595244
20093,7.049320625
20094,7.07855519836
20095,7.10995048933
20096,7.13449586471
20097,7.165814784
20098,7.13620503645
20099,7.1982895994
20100,7.13663874319
20101,7.0420752762
20102,7.03420974581
20103,7.01135785108
20104,6.93506510641
20105,6.93214808402
20106,6.87851946846
20107,6.8564044957
20108,6.86505565675
20109,6.83420474678
20110,6.82890809158
20111,6.86913892808
20112,6.85970869537
20113,6.77979440628
20114,6.73630527407
20115,6.71928607428
20116,6.73147800014
20117,6.71471826477
20118,6.57713034845
20119,6.56120858689
20120,6.47202631195
20121,6.49030942078
20122,6.45817646323
20123,6.47428848056
20124,6.40249431837
20125,6.48364720614
20126,6.4848911276
20127,6.53363819766
20128,6.61106224642
20129,6.55881678018
20130,6.62658107686
20131,6.5745248058
20132,6.56002808719
20133,6.54535482465
20134,6.57316898036
20135,6.57198160027
20136,6.57510610476
20137,6.55547194659
20138,6.51433123456
20139,6.59800540823
20140,6.66122881026
20141,6.71333149585
20142,6.680962239
20143,6.81058937482
20144,6.79109765743
20145,6.8417602193
20146,6.79576233676
20147,6.75478100311
20148,6.67310164004
20149,6.6403879277
20150,6.77647837383
20151,6.72570888634
20152,6.73152630554
20153,6.76209101671
20154,6.8172045969
20155,6.78457110344
20156,6.85593144547
20157,6.89349449953
20158,6.91360552587
20159,6.88509579262
20160,6.8956552304
20161,6.83247484661
20162,6.7939991508
20163,6.80416457354
20164,6.69785112269
20165,6.66852187893
20166,6.71595537387
20167,6.73180980322
20168,6.76957655367
20169,6.77061056944
20170,6.79711540429
20171,6.72836390401
20172,6.7354459744
20173,6.81876652626
20174,6.82155115057
20175,6.73041406114
20176,6.71234521615
20177,6.74214437503
20178,6.60840194279
20179,6.61899284189
20180,6.66317676329
20181,6.60646326304
20182,6.64587943591
20183,6.94141281354
20184,6.9952108833
20185,7.09835223304
20186,7.07092773005
20187,6.96864376703
20188,6.97335069098
20189,6.94919868548
20190,6.96193023118
20191,7.0018770122
20192,7.01527872246
20193,6.98493283081
20194,6.87350753441
20195,6.86560413986
20196,6.89363844847
20197,6.84636452867
20198,6.72421493132
20199,6.82241771865
20200,6.78249650949
20201,6.8140691945
20202,6.72596960171
20203,6.67613032437
20204,6.1880978062
20205,6.09486539255
20206,6.05340664107
20207,6.08987014099
20208,6.16794071738
20209,6.23016564002
20210,6.15923562865
20211,6.18476396475
20212,6.03562897665
20213,6.01183537481
20214,6.07874896604
20215,6.10812388278
20216,6.05282580135
20217,6.1053237269
20218,6.21086710887
20219,6.22277466687
20220,6.14671764162
20221,6.250898668
20222,6.27194251072
20223,6.31322031251
20224,6.32549506378
20225,6.43592955034
20226,6.66321631918
20227,6.62610679995
20228,6.59212712249
20229,6.55858690653
20230,6.473893395
20231,6.59229764023
20232,6.59961774075
20233,6.61501631412
20234,6.56794561639
20235,6.56381675164
20236,6.63940762098
20237,6.68980493024
20238,6.71890030476
20239,6.69499521383
20240,6.79070667479
20241,6.77439756699
20242,6.64903571434
20243,6.70789396367
20244,6.87140623364
20245,6.8485182105
20246,7.06479434467
20247,7.09494938154
20248,7.1311267051
20249,7.26630900395
20250,7.2189888695
20251,7.30655687131
20252,7.3662266074
20253,7.49997804991
20254,7.47682337705
20255,7.46879946426
20256,7.34270880017
20257,7.23002214432
20258,7.18840473752
20259,7.11186540352
20260,7.62855809139
20261,7.46013871755
20262,7.89214239117
20263,7.99157492776
20264,7.856579343
20265,7.77197965196
20266,7.98550871871
20267,7.79031248589
20268,7.5300716122
20269,7.48453018012
20270,7.37158764958
20271,7.4298471316
20272,7.32418480343
20273,7.26278329337
20274,7.303488856
20275,7.47391735204
20276,7.4812300289
20277,7.48528896678
20278,7.64355946945
20279,7.72284906342
20280,7.82479992451
20281,7.38467008136
20282,7.5000549223
20283,7.01933659406
20284,7.02502984059
20285,6.96379285675
20286,6.84810704645
20287,6.67446659963
20288,6.52168939256
20289,6.52395480562
20290,6.49247655715
20291,6.46590543571
20292,6.68333229937
20293,6.66742636895
20294,6.80554752423
20295,6.64317014812
20296,6.38803727991
20297,6.43481159492
20298,6.44627481479
20299,6.25922104934
20300,6.40695084107
20301,6.29868526824
20302,6.35734604829
20303,6.2267729722
20304,6.36028795787
20305,6.3621045495
20306,6.41166559121
20307,6.56807243329
20308,6.60173893898
20309,6.67289521263
20310,6.80027422313
20311,6.8413864881
20312,6.92278438665
20313,6.69861207902
20314,6.68310974016
20315,6.52845127109
20316,6.52823536973
20317,6.74284406243
20318,6.75476012437
20319,6.74375140124
20320,6.84373742553
20321,6.54416853302
20322,6.63124064707
20323,6.52433404217
20324,6.72509215282
20325,6.79059382357
20326,6.68994994559
20327,6.83419087164
20328,7.04482672206
20329,7.09958581603
20330,7.04336869198
20331,6.93097001692
20332,6.95633589353
20333,7.03841477958
20334,7.22665591967
20335,7.32146213492
20336,7.30502859848
20337,7.33130408735
20338,7.19541242448
20339,7.23851928386
20340,7.28986843289
20341,7.17487701523
20342,7.21174259637
20343,7.29935561119
20344,7.33938840804
20345,7.21852682882
20346,7.14742848473
20347,7.23506338262
20348,7.16786269415
20349,6.7961585896
20350,6.77678709685
20351,6.93770349393
20352,6.94767819249
20353,7.08342152717
20354,6.87945192902
20355,6.58137342973
20356,6.78646390698
20357,6.87307481734
20358,6.72759893177
20359,6.67363544887
20360,6.50848072719
20361,6.49504099718
20362,6.5570277061
20363,6.49604325214
20364,6.4386686662
20365,6.69516310521
20366,6.74947847082
20367,6.58415227236
20368,6.63074568231
20369,6.55638870499
20370,6.62958842802
20371,6.54060501759
20372,6.25560739523
20373,6.24431729727
20374,6.21534121096
20375,6.19477303901
20376,6.3240747388
20377,6.31295876143
20378,6.11578545402
20379,6.1802388462
20380,6.23203066428
20381,6.2269037633
20382,6.37816188538
20383,6.26937173748
20384,6.28729080579
20385,6.24786934169
20386,6.0419734926
20387,6.23004660785
20388,6.2926823281
20389,6.25024844637
20390,6.29342637671
20391,6.1509754162
20392,6.30733883818
20393,6.49610640149
20394,6.43817303802
20395,6.26865413412
20396,6.35727676675
20397,6.23224278829
20398,6.23613167644
20399,6.54605984104
20400,6.5582763533
20401,6.46501790095
20402,6.63269420036
20403,6.4780503318
20404,6.76424259019
20405,6.63211021297
20406,6.4970356433
20407,6.41944696904
20408,6.01724715888
20409,6.10845990333
20410,6.13005768142
20411,6.16119010322
20412,6.15920022847
20413,6.23563404233
20414,6.2427511198
20415,6.27662670562
20416,6.26176419725
20417,6.28526253208
20418,6.35661747573
20419,6.21848449418
20420,6.03709542406
20421,5.96614275595
20422,5.93879567148
20423,5.66906006296
20424,5.70619552315
20425,5.44929780837
20426,5.57841390323
20427,5.71978107948
20428,5.725388937
20429,5.79379131401
20430,5.61966696557
20431,5.47451696686
20432,5.31493948603
20433,5.30182758924
20434,5.0650109461
20435,5.56153055874
20436,5.60626453358
20437,5.66018967296
20438,5.61276945409
20439,5.47895832602
20440,5.40176918762
20441,5.39128624744
20442,5.47770278784
20443,5.47637992634
20444,5.54290389316
20445,5.45724203493
20446,5.54079514
20447,5.54214793913
20448,5.48335875649
20449,5.45528721538
20450,5.5357066944
20451,5.56532244824
20452,5.64857017695
20453,5.64991745698
20454,5.69296973675
20455,5.67968969167
20456,5.22092417103
20457,5.11597597833
20458,5.13901744487
20459,5.1158103628
20460,5.18413213327
20461,5.18586211237
20462,5.16298159557
20463,5.04037488801
20464,4.98891954525
20465,4.98935798515
20466,5.09245080091
20467,5.12381649038
20468,5.02536611201
20469,5.03854152065
20470,5.16098807547
20471,5.64713922766
20472,5.73826745427
20473,5.64715795272
20474,5.7192658141
20475,5.73318810817
20476,5.88794620163
20477,5.85202039154
20478,5.95243867308
20479,5.91276868606
20480,5.90120068707
20481,5.89423136213
20482,5.97224248041
20483,5.96395287093
20484,6.03053245706
20485,6.06665468388
20486,6.45875047315
20487,6.55776746984
20488,6.55078555977
20489,6.62666102625
20490,6.5804181744
20491,6.65530783119
20492,6.20576284121
20493,6.25069367677
20494,6.30767207113
20495,6.33896605879
20496,6.50769935256
20497,6.39372925852
20498,6.4559589484
20499,6.36777753113
20500,6.41294723431
20501,6.43614755561
20502,6.46195143685
20503,6.50767237597
20504,6.59276889603
20505,6.68437652559
20506,6.78058445861
20507,6.50343600049
20508,6.54021323708
20509,6.56184509564
20510,6.56511861239
20511,6.69298178183
20512,6.93321192532
20513,7.02821519244
20514,6.94851596491
20515,7.03342905746
20516,7.00943873718
20517,6.95993294006
20518,6.92652674291
20519,6.88328064835
20520,7.00907050009
20521,6.99048396591
20522,6.94390488103
20523,7.00333153502
20524,7.03856927493
20525,6.98780905961
20526,6.91629109846
20527,6.87131609224
20528,7.00315574263
20529,6.98328438349
20530,7.04942496699
20531,7.10002497034
20532,7.20042346449
20533,6.96099596337
20534,7.06806255597
20535,7.13458340796
20536,7.11327278596
20537,7.2155233702
20538,7.21265807209
20539,7.20679499587
20540,7.2529026971
20541,7.2234395621
20542,7.25337664908
20543,7.30372639007
20544,7.30168343734
20545,7.21727653549
20546,7.23176111409
20547,7.41905120804
20548,7.45796271709
20549,7.52702559334
20550,7.53996245605
20551,7.60047505211
20552,7.72952953231
20553,7.68634357464
20554,7.74549351959
20555,7.70102928655
20556,7.81907970305
20557,7.88532827601
20558,7.94241789287
20559,7.97203773364
20560,8.08374155471
20561,8.17202355571
20562,8.21796137275
20563,8.3035036136
20564,8.37278985103
20565,8.40551109175
20566,8.5312145493
20567,8.56681921501
20568,8.50918527408
20569,8.60015304105
20570,8.56143737869
20571,8.62877000119
20572,8.61467429854
20573,8.58114832224
20574,8.74839564471
20575,8.80520225457
20576,8.89129347337
20577,8.83350953446
20578,8.83157848105
20579,8.81575976617
20580,8.81789355285
20581,8.8086281754
20582,8.74903899021
20583,8.74845074344
20584,8.66151139486
20585,8.63058181204
20586,9.09078818323
20587,9.01505902204
20588,9.08820454012
20589,9.10164002602
20590,9.04546217878
20591,9.06077524055
20592,9.06170562959
20593,9.11436832503
20594,9.16533076031
20595,9.04050929324
20596,9.02289574235
20597,9.09164259954
20598,9.14613116116
20599,9.18128562852
20600,9.19287881554
20601,9.19951759138
20602,9.22292295559
20603,9.30499427338
20604,9.32725320071
20605,9.42411348616
20606,9.46225011531
20607,9.12436461029
20608,9.15404088054
20609,9.17680050271
20610,9.14592181038
20611,9.13033510259
20612,9.18973114814
20613,9.30255145828
20614,9.30980659741
20615,9.31003073751
20616,9.34073980678
20617,9.3464675951
20618,9.27691259287
20619,9.30018973272
20620,9.33879024852
20621,9.37975109312
20622,9.54077604285
20623,9.54067608007
20624,9.58508161066
20625,9.65742084595
20626,9.68004360917
20627,9.7326713118
20628,9.72299356658
20629,9.86914472728
20630,9.88424087892
20631,10.0103075105
20632,10.0126234823
20633,9.98068665518
20634,9.9588357208
20635,9.95428145981
20636,10.0044593902
20637,10.0342830814
20638,10.1114855263
20639,10.227052884
20640,10.1954219052
20641,10.2865710417
20642,10.2430542894
20643,10.2781028802
20644,10.30909039
20645,10.2338482037
20646,10.2162662666
20647,10.1729640111
20648,10.1925157884
20649,10.4603979265
20650,10.4000816319
20651,10.4525728417
20652,10.3915346042
20653,10.6260732883
20654,10.6055922931
20655,10.598558045
20656,10.6585241383
20657,10.6482251578
20658,10.6640453851
20659,10.6177075317
20660,10.571286085
20661,10.6132978129
20662,10.5973440126
20663,10.7007438211
20664,10.6265593301
20665,10.6409808866
20666,10.7594935364
20667,10.9086699398
20668,10.9802994097
20669,11.036757737
20670,10.8701289139
20671,10.9160647159
20672,10.8063125053
20673,10.8164023232
20674,10.6936249698
20675,10.8135783973
20676,10.8775507266
20677,10.9761348891
20678,11.0597873125
20679,11.1008897694
20680,11.2206239285
20681,11.3521890448
20682,11.3892050723
20683,11.319340262
20684,11.3610029316
20685,11.338582709
20686,11.3597445513
20687,11.3565855574
20688,11.2917779145
20689,11.3728188219
20690,11.3494773071
20691,11.3482972964
20692,11.3483268976
20693,11.453910647
20694,11.4980157397
20695,11.5348807218
20696,11.5522442795
20697,11.5416393743
20698,11.4871141826
20699,11.5046773221
20700,11.4031842955
20701,11.3325347011
20702,11.2049699122
20703,11.2319550344
20704,11.3185442983
20705,11.2743772671
20706,11.3134183609
20707,11.3106679916
20708,11.2598747678
20709,11.236473812
20710,11.1378386954
20711,11.1285952097
20712,11.174692677
20713,11.1415646698
20714,11.1219573774
20715,11.1095440742
20716,11.0722125395
20717,11.0664885018
20718,11.0713296339
20719,11.0309191151
20720,10.9663737522
20721,11.1188701841
20722,11.1558369026
20723,11.2236321528
20724,11.1714772673
20725,11.1550248049
20726,11.1791560503
20727,11.1986929498
20728,11.2370282697
20729,11.2646019837
20730,11.3493910479
20731,11.5000594714
20732,11.4681384075
20733,11.3858410188
20734,11.4081652781
20735,11.4401140689
20736,11.4878945543
20737,11.4072360656
20738,11.3298200194
20739,11.3530406704
20740,11.3595400937
20741,11.3560232079
20742,11.3129796712
20743,11.3429544511
20744,11.2398956764
20745,11.2951767247
20746,11.2860464853
20747,11.2530844603
20748,11.1743289686
20749,11.1456159129
20750,11.0845710817
20751,10.9832749528
20752,10.9005908792
20753,10.922785031
20754,10.9275512105
20755,10.9233777278
20756,10.9958468241
20757,11.0006461088
20758,11.9443014697
20759,12.032212106
20760,11.9495569179
20761,12.0850001131
20762,12.0187716083
20763,11.9055475615
20764,11.8879523989
20765,11.9870162773
20766,11.9189064529
20767,11.9618029861
20768,11.9754652276
20769,12.1156816838
20770,12.2560434757
20771,12.4087090831
20772,12.3378358906
20773,12.4544108177
20774,12.4571380906
20775,12.409401359
20776,12.4937383476
20777,12.3972390631
20778,12.2883968382
20779,11.3662416031
20780,11.3032683497
20781,11.2946724812
20782,11.2562252776
20783,11.2589189279
20784,11.4210007456
20785,11.4458194302
20786,11.4924485447
20787,11.5235695983
20788,11.5187054165
20789,11.5312197745
20790,11.4561489141
20791,11.3908784202
20792,11.2450971851
20793,11.3127321822
20794,11.1435924119
20795,11.206229535
20796,11.19416246
20797,11.1196848019
20798,11.1212548964
20799,11.2194198657
20800,11.217674375
20801,11.2254552844
20802,11.2462439012
20803,11.0665130208
20804,11.0749457107
20805,11.1238576532
20806,11.0380037277
20807,10.9677997559
20808,11.0184258789
20809,10.8749122492
20810,10.8606542548
20811,11.1956770561
20812,11.3179228492
20813,11.4273993555
20814,11.5066155927
20815,11.5384026026
20816,11.5180953163
20817,11.4273490351
20818,11.4887433589
20819,11.5472097794
20820,11.6002490672
20821,11.5351653998
20822,11.5307273907
